1.689211507,1.214310114,1.264393453,1.429028549,0.53556318,1.002662875,1.249147204,0.77812706,1.161581836,0.791790377,0.564946192,0.595198478,0.494833039,0.185538739,0.175689362,825.6043956,853.8095238,38.27838828,950.9157509,828.4249084,0.305298,0.276489,0.763916,10.534821,13.570404,52.838593
1.689211507,1.45622564,1.264393453,1.429028549,0.749824159,1.002662875,1.249147204,1.140662312,1.161581836,0.791790377,0.533478296,0.595198478,0.494833039,0.240472067,0.175689362,856.2271062,859.047619,20.54945055,863.0769231,761.9413919,0.55188,0.257507,0.887573,7.977753,1.555176,17.159271
1.689211507,1.453994786,1.264393453,1.429028549,1.013276879,1.002662875,1.249147204,1.138106756,1.161581836,0.791790377,0.542082585,0.595198478,0.494833039,0.118753083,0.175689362,813.1135531,808.2783883,1650,884.4322344,887.2527473,-0.118774,0.069336,0.933472,4.381409,7.603912,-30.004425
1.689211507,1.453994786,1.264393453,1.429028549,1.013276879,1.002662875,1.249147204,1.138106756,1.161581836,0.791790377,0.542082585,0.595198478,0.494833039,0.118753083,0.175689362,888.4615385,874.7619048,20.54945055,862.6739927,842.1245421,0.198975,0.140076,0.959656,-9.27124,-9.936676,-34.512939
1.689211507,1.373218651,1.264393453,1.429028549,0.484324286,1.002662875,1.249147204,0.241702369,1.161581836,0.791790377,0.321333849,0.595198478,0.494833039,0.163013634,0.175689362,881.6117216,862.6739927,20.54945055,879.1941392,843.7362637,0.111816,0.170227,0.976013,-3.087921,1.046753,-24.105225
1.689211507,1.341600082,1.264393453,1.429028549,0.454986877,1.002662875,1.249147204,0.058430535,1.161581836,0.791790377,0.227204726,0.595198478,0.494833039,0.156819716,0.175689362,927.9487179,888.0586081,512.1245421,875.5677656,624.5421245,0.276428,0.098145,0.967896,-7.245026,-5.727234,7.073059
1.689211507,1.26403269,1.264393453,1.429028549,0.83910258,1.002662875,1.249147204,0.207569507,1.161581836,0.791790377,0.197592814,0.595198478,0.494833039,-0.001320639,0.175689362,871.5384615,859.4505495,20.54945055,849.7802198,1078.644689,0.179871,0.148987,0.950317,0.957031,-1.555176,-0.396271
1.448030125,1.003253438,1.430029815,1.30378613,0.497994911,1.212094588,1.213465633,0.433486969,1.216071133,0.906835674,0.200009272,0.830112679,0.42260593,-0.058410073,0.291506725,857.032967,848.974359,20.54945055,867.5091575,694.6520147,0.153198,0.287048,0.943848,0.254211,5.869293,8.613281
1.322002502,0.616257352,1.161234444,1.038414242,0.348847613,0.920240172,1.152214261,0.435234523,1.094463961,0.889194285,0.150098281,0.622837411,0.452064954,-0.149233338,0.149308602,866.3003663,855.4212454,20.54945055,833.6630037,737.3626374,0.173584,0.096252,0.957336,2.041168,-9.510498,2.362671
0.478182223,0.947728176,0.667512996,0.812822189,0.696144257,0.170176927,1.055467273,0.621025921,0.838724025,0.759334963,0.307305049,0.544799735,0.266894127,0.085650382,0.117474151,788.5347985,850.5860806,20.54945055,853.8095238,1100.40293,0.185059,0.109131,0.975464,7.162781,6.893616,15.12558
1.548844345,1.107631257,0.899559363,0.575954655,0.678554452,0.352493869,0.717108004,0.601820157,0.797255621,0.537301141,0.343132667,0.404704717,0.043308681,0.130468826,0.253865647,792.5641026,841.3186813,1359.487179,859.047619,1256.336996,0.295532,0.138184,0.942871,3.237457,8.508606,6.983337
1.532009582,0.623110142,0.917048511,1.179099001,0.269860321,1.038504755,0.914048276,0.207129204,1.202441917,0.575794428,0.259316579,0.544522914,0.185291356,0.044635306,0.21119726,898.1318681,846.5567766,266.3369963,900.952381,836.4835165,0.358948,0.055298,0.901917,-3.200073,8.650665,-3.162689
1.437572057,1.066413347,1.046646555,1.2931132,0.900410829,1.200901515,0.796015562,0.53434488,1.172533946,0.403518465,0.361512486,0.533097507,0.286058046,0.002194174,0.237095926,871.5384615,856.6300366,227.2527473,864.2857143,840.9157509,0.279663,0.12262,0.934021,1.727142,4.830017,-0.149536
1.271719975,1.318777788,0.856248695,0.728284733,0.846789425,0.15031817,0.362055592,0.682009085,0.148274819,0.206948527,0.305358187,0.066892204,0.071600218,-0.1273606,-0.218133438,747.4358974,842.1245421,0,832.8571429,654.7619048,0.281921,0.109497,0.93927,-1.398163,1.914062,-1.099091
0.700350744,1.284693994,0.82945084,-0.00392535,0.77951918,-0.094264716,0.466571857,0.682009085,0.312740231,0.038297855,0.196652135,0.101684088,-0.298838902,0.147499659,-0.184044687,799.8168498,844.9450549,0,854.2124542,682.967033,0.308899,0.086853,0.931519,-0.239258,3.058014,-0.500946
0.424684361,-0.309961638,0.532434263,0.042281616,-0.617136675,0.011108469,0.410789316,-0.132795839,0.336441952,0.160034763,0.214350691,0.200844624,-0.135222919,0.125897124,-0.07597059,816.3369963,850.989011,86.22710623,847.3626374,749.8534799,0.309937,0.09613,0.929565,0.441132,3.297272,-0.358887
